NAME,FORMULA,DHF,ID,,
Tetraiodoethene,CI2CI2 (g),388,513-92-8*0,,
1-Hydroxy-1-methylethyl,CH3C(OH)CH3 (g),-96.47,5131-95-3*0,,
Aminooxy anion,[NH2O]- (g),40.4,51375-41-8*0,,
"(3Z)-1,3-Hexadien-5-yne","CH2CHCHCHCCH (g, cis)",346.3,5222-76-4*0,,
"(3E)-1,3-Hexadien-5-yne","CH2CHCHCHCCH (g, trans)",346.6,5222-77-5*0,,
Hydroxydimethylsulfur,CH3S(OH)CH3 (g),-37.7,52670-37-8*0,,
Cycloheptatetraene,C(CHCHCHCHCHCH) (g),403.1,52783-93-4*0,,
Cycloheptatetraene,"C(CHCHCHCHCHCH) (g, triplet)",515.1,52783-93-4*1,,
Cycloheptatetraene,"C(CHCHCHCHCHCH) (g, singlet)",403.1,52783-93-4*2,,
o-Tolualdehyde,"CH3C6H4C(O)H (g, ortho)",-66.4,529-20-4*0,,
o-Tolualdehyde,"CH3C6H4C(O)H (cr, l, ortho)",-118.9,529-20-4*500,,
"3,4-Bis(methylene)cyclobutene",CH2(CCHCHC)CH2 (g),341,5291-90-7*0,,
Silicate,[SiO2]- (g),-478.3,53095-83-3*0,,
Disilanyl anion,[SiH3SiH2]- (g),50.9,53199-49-8*0,,
Methanethiol cation,[CH3SH]+ (g),891.84,53369-41-8*0,,
Boron atom pentacation,[B]+5 (g),65310.45,53452-15-6*0,,
1-Oxo-2-propyn-1-ylium,[HCCCO]+ (g),1003.2,53474-99-0*0,,
Methyleneaminylium,"[CH2N]+ (g, triplet)",1453.1,53518-13-1*1,,
Butadiynyl,CCCCH (g),808.48,53561-65-2*0,,
Isocyanomethylidyne,CNC (g),676.5,53590-27-5*0,,
2-Propynylidyne,CCCH (g),723.11,53590-28-6*0,,
Phenylacetylene,C6H5CCH (g),317.64,536-74-3*0,,
Phenylacetylene,"C6H5CCH (cr,l)",273.85,536-74-3*500,,
"1,2-Dibromoethene",CHBrCHBr (g),104.5,540-49-8*0,,
2-Bromoethanol,BrCH2CH2OH (g),-220.05,540-51-2*0,,
2-Bromoethanol,BrCH2CH2OH (l),-274.36,540-51-2*590,,
"1,2-Dichloroethene",CHClCHCl (g),-1.51,540-59-0*0,,
Methoxyethane,CH3CH2OCH3 (g),-217.18,540-67-0*0,,
"2,2,4-Trimethylpentane",(CH3)2CHCH2C(CH3)3 (g),-223.5,540-84-1*0,,
"2,2,4-Trimethylpentane","(CH3)2CHCH2C(CH3)3 (cr,l)",-258.7,540-84-1*500,,
Ethane anion,[CH3CH3]- (g),26.5,54064-82-3*0,,
2-Oxopropylium,[CH3C(O)CH2]+ (g),770.9,54088-52-7*0,,
2-Aminoethylium,"[CH2CH2NH2]+ (g, triplet)",1026.1,54088-54-9*1,,
Cyanogen bromide anion,[BrCN]- (g),54.3,54092-05-6*0,,
Trifluoromethide,[CF3]- (g),-639.6,54128-17-5*0,,
Cyclopentadiene,CH2(CHCHCHCH) (g),134.76,542-92-7*0,,
Cyclopentadiene,CH2(CHCHCHCH) (l),110.38,542-92-7*590,,
Difluoromethyliumyl,[CF2]+ (g),908.78,54250-40-7*0,,
Formaldehyde cation,[CH2O]+ (g),941.238,54288-05-0*0,,
Propyl nitrite,CH3CH2CH2ONO (g),-118.3,543-67-9*0,,
Propyl nitrite,"CH3CH2CH2ONO (g, gauche-trans-cis)",-119.4,543-67-9*1,,
Propyl nitrite,"CH3CH2CH2ONO (g, trans-trans-cis)",-118.8,543-67-9*2,,
Propyl nitrite,"CH3CH2CH2ONO (g, gauche-gauche-trans)",-118.8,543-67-9*3,,
Propyl nitrite,"CH3CH2CH2ONO (g, gauche-gauche-trans II)",-118.1,543-67-9*4,,
Propyl nitrite,"CH3CH2CH2ONO (g, trans-gauche-trans)",-117.8,543-67-9*5,,
Propyl nitrite,"CH3CH2CH2ONO (g, trans-gauche-cis)",-116.5,543-67-9*6,,
Propyl nitrite,"CH3CH2CH2ONO (g, gauche-gauche-cis)",-116.4,543-67-9*7,,
Propyl nitrite,"CH3CH2CH2ONO (g, gauche-gauche-cis II)",-114.8,543-67-9*8,,
Formyloxoniumylidene,[HC(O)O]+ (g),1014,54375-27-8*0,,
Trifluoroammoniumyl,[NF3]+ (g),1087.3,54384-83-7*0,,
Ethyloxoniumylidene,[CH3CH2O]+ (g),975,54387-07-4*0,,
Ethylaminylium,"[CH3CH2NH]+ (g, triplet)",1077.3,54387-08-5*1,,
Ethylaminylium,"[CH3CH2NH]+ (g, syn-triplet)",1076.5,54387-08-5*11,,
Ethylaminylium,"[CH3CH2NH]+ (g, anti-triplet)",1079.2,54387-08-5*12,,
Cycloheptatriene,CH2(CHCHCHCHCHCH) (g),184.39,544-25-2*0,,
Cycloheptatriene,"CH2(CHCHCHCHCHCH) (cr,l)",145.67,544-25-2*500,,
Methylamidogen anion,[CH3NH]- (g),134.59,54448-39-4*0,,
Ethylamidogen anion,[CH3CH2NH]- (g),88.9,54448-40-7*0,,
Trimethylsiloxy,(CH3)3SiO (g),-211.2,54572-10-0*0,,
2-Methoxy-2-oxoethyl,CH2C(O)OCH3 (g),-218.1,54668-31-4*0,,
2-Methoxy-2-oxoethyl,"CH2C(O)OCH3 (g, syn)",-218.1,54668-31-4*1,,
2-Methoxy-2-oxoethyl,"CH2C(O)OCH3 (g, anti)",-188,54668-31-4*2,,
Trimethylsilanide,[Si(CH3)3]- (g),-65.5,54711-92-1*0,,
Trifluorosilyl anion,[SiF3]- (g),-1229.1,54711-93-2*0,,
(E)-Iminomethyl,"HCNH (g, trans)",272.2,54980-10-8*0,,
(Z)-Iminomethyl,"HCNH (g, cis)",291.06,54980-11-9*0,,
Silylene anion,[SiH2]- (g),165.6,54991-62-7*0,,
"Penta-1,4-diyn-3-ide",[CHCCHCCH]- (g),443.2,553662-77-4*0,,
"Penta-1,4-diyn-3-ide","[CHCCHCCH]- (g, syn)",443.3,553662-77-4*1,,
"Penta-1,4-diyn-3-ide","[CHCCHCCH]- (g, anti)",443.2,553662-77-4*2,,
Chlorobenzene cation,[C6H5Cl]+ (g),928.68,55450-32-3*0,,
Bromobenzene cation,[C6H5Br]+ (g),973.6,55450-33-4*0,,
"1,3-Butadiyne cation",[HCCCCH]+ (g),1442.1,55468-55-8*0,,
Ethenol,CH2CHOH (g),-123.63,557-75-5*0,,
Ethenol,"CH2CHOH (g, syn)",-124.41,557-75-5*1,,
Ethenol,"CH2CHOH (g, anti)",-119.57,557-75-5*2,,
"1,1-Dibromoethane",CH3CHBr2 (g),-31.8,557-91-5*0,,
"1,1-Dibromoethane","CH3CHBr2 (cr,l)",-67,557-91-5*500,,
"3-Oxo-1,2-propadien-1-yl anion",[HCCCO]- (g),182,557113-97-0*0,,
Tetrabromomethane,CBr4 (g),115.1,558-13-4*0,,
Tetrabromomethane,"CBr4 (cr, monoclinic)",60.61,558-13-4*500,,
Hydroxymethanide,[CH2OH]- (g),3.4,55830-71-2*0,,
Dichloromethyliumyl,[CCl2]+ (g),1122.9,55945-51-2*0,,
Tetrachloromethane,CCl4 (g),-91.46,56-23-5*0,,
Tetrachloromethane,CCl4 (l),-123.96,56-23-5*500,,
Glycine,NH2CH2C(O)OH (g),-394.69,56-40-6*0,,
Glycine,"NH2CH2C(O)OH (g, syn-anti-anti)",-396.14,56-40-6*1,,
Glycine,"NH2CH2C(O)OH (aq, undissoc)",-514.22,56-40-6*1000,,
Glycine,"NH2CH2C(O)OH (g, anti-syn-syn)",-393.43,56-40-6*2,,
Glycine,"NH2CH2C(O)OH (g, syn-perp-anti)",-390.7,56-40-6*3,,
Glycine,"NH2CH2C(O)OH (g, syn-anti-syn)",-388.76,56-40-6*4,,
Glycine,"NH2CH2C(O)OH (g, syn-perp-syn)",-385.22,56-40-6*5,,
Glycine,"NH2CH2C(O)OH (cr, alpha)",-528.38,56-40-6*511,,
Glycine,"NH2CH2C(O)OH (cr, beta)",-528.05,56-40-6*512,,
Glycine,"NH2CH2C(O)OH (cr, gamma)",-528.65,56-40-6*513,,
Glycine,"NH2CH2C(O)OH (g, anti-anti-anti)",-376.05,56-40-6*6,,
Glycine,"NH2CH2C(O)OH (g, anti-anti-syn)",-368.93,56-40-6*7,,
Glycine,"NH2CH2C(O)OH (g, anti-perp-anti)",-371.2,56-40-6*8,,
Glycine,NH2CH2C(O)OH (aq),-470.09,56-40-6*800,,
Glycine,"NH2CH2C(O)OH (aq, 20 H2O)",-470.87,56-40-6*818,,
Glycine,"NH2CH2C(O)OH (aq, 25 H2O)",-470.76,56-40-6*819,,
Glycine,"NH2CH2C(O)OH (aq, 30 H2O)",-470.67,56-40-6*820,,
Glycine,"NH2CH2C(O)OH (aq, 40 H2O)",-470.57,56-40-6*821,,
Glycine,"NH2CH2C(O)OH (aq, 50 H2O)",-470.49,56-40-6*822,,
Glycine,"NH2CH2C(O)OH (aq, 75 H2O)",-470.37,56-40-6*825,,
Glycine,"NH2CH2C(O)OH (aq, 100 H2O)",-470.31,56-40-6*828,,
Glycine,"NH2CH2C(O)OH (aq, 150 H2O)",-470.23,56-40-6*829,,
Glycine,"NH2CH2C(O)OH (aq, 200 H2O)",-470.2,56-40-6*830,,
Glycine,"NH2CH2C(O)OH (aq, 300 H2O)",-470.16,56-40-6*831,,
Glycine,"NH2CH2C(O)OH (aq, 400 H2O)",-470.15,56-40-6*832,,
Glycine,"NH2CH2C(O)OH (aq, 500 H2O)",-470.13,56-40-6*833,,
Glycine,"NH2CH2C(O)OH (aq, 700 H2O)",-470.12,56-40-6*835,,
Glycine,"NH2CH2C(O)OH (aq, 1000 H2O)",-470.11,56-40-6*839,,
Glycine,"NH2CH2C(O)OH (aq, 100000 H2O)",-470.09,56-40-6*861,,
(1E)-Ethanimine,"CH3CHNH (g, trans)",39.6,56003-81-7*0,,
(1Z)-Ethanimine,"CH3CHNH (g, cis)",44.2,56003-82-8*0,,
Dioxymethyl,CH2OO (g),105.1,56077-92-0*0,,
Peroxyformyl,HC(O)OO (g),-105.51,56240-83-6*0,,
Peroxyformyl,"HC(O)OO (g, syn)",-105.71,56240-83-6*1,,
Peroxyformyl,"HC(O)OO (g, anti)",-95.9,56240-83-6*2,,
(Methyleneamino)methyl,CH2NCH2 (g),233.6,56391-78-7*0,,
Ketene anion,[CH2CO]- (g),-19.1,56391-79-8*0,,
Dewar benzene,(CHCH)(CHCHCHCH) (g),405.1,5649-95-6*0,,
Oxoniumyl ion,[H2O]+ (g),975.591,56583-62-1*0,,
Oxoniumyl ion,"[H2O]+ (g, ortho)",975.59,56583-62-1*1,,
Oxoniumyl ion,"[H2O]+ (g, para)",975.593,56583-62-1*2,,
Methylaminyliumyl,[CH3N]+ (g ?),1381.9,56924-51-7*0,,
Methylaminyliumyl,"[CH3N]+ (g, doublet ?)",1381.9,56924-51-7*1,,
Methylaminyliumyl,"[CH3N]+ (g, quartet)",1416.1,56924-51-7*2,,
Dichloromethylium,[CHCl2]+ (g),892.2,56932-33-3*0,,
Cyanide,[CN]- (g),67.269,57-12-5*0,,
Urea,NH2C(O)NH2 (g),-234.55,57-13-6*0,,
Urea,"NH2C(O)NH2 (cr,l)",-333.33,57-13-6*500,,
"2-Hydroxy-1,1-dimethylethyl",(CH3)2CCH2OH (g),-96.5,5723-75-1*0,,
1-Hydroxypropyl,CH3CH2CHOH (g),-73,5723-77-3*0,,
Vinyl alcohol cation,[CH2CHOH]+ (g),767.7,57239-63-1*0,,
Vinyl alcohol cation,"[CH2CHOH]+ (g, syn)",775.43,57239-63-1*1,,
Vinyl alcohol cation,"[CH2CHOH]+ (g, anti)",767.4,57239-63-1*2,,
"3-Methyl-1,4-pentadiyne",HCCCH(CH3)CCH (g),427.7,57242-04-3*0,,
Formyl anion,[HCO]- (g),11.98,57340-31-5*0,,
"1,1-Diiodoethene",CH2CI2 (g),217,57678-85-0*0,,
Oxiranylium,[CH2(CHO)]+ (g),893.3,57789-76-1*0,,
Oxiranylium,"[CH2(CHO)]+ (g, triplet)",1226.5,57789-76-1*1,,
Oxiranylium,"[CH2(CHO)]+ (g, singlet)",893.3,57789-76-1*2,,
"2,3-Dimethylbenzaldehyde","CH3C6H3(CH3)C(O)H (g, ortho-meta)",-93.7,5779-93-1*0,,
Methyloxoniumylidene,[CH3O]+ (g),1054.9,58157-09-8*0,,
Cyanic acid anion,[HOCN]- (g),-9.5,58199-47-6*0,,
Bicyclo[1.1.0]but-1(3)-ene,CH2(CC)CH2 (g),570.4,58208-49-4*0,,
Nitrosobenzene,C6H5NO (g),200,586-96-9*0,,
Diazomethane cation,[CH2NN]+ (g),1135.68,58852-13-4*0,,
Hydrazoic acid cation,[HNNN]+ (g),1328.1,58852-14-5*0,,
But-3-en-1-yn-1-ide,[CH2CHCC]- (g),323.7,58870-47-6*0,,
But-3-en-1-yn-1-ide,"[CH2CHCC]- (g, triplet)",558.5,58870-47-6*1,,
But-3-en-1-yn-1-ide,"[CH2CHCC]- (g, singlet)",323.7,58870-47-6*2,,
Hydroxydioxonitrate,[HON(O)O]- (g),-197.5,58875-09-5*0,,
"cis-1,2-Dibromoethene","CHBrCHBr (g, cis)",104.1,590-11-4*0,,
"trans-1,2-Dibromoethene","CHBrCHBr (g, trans)",104.4,590-12-5*0,,
cis-2-Butene,"CH3CHCHCH3 (g, cis)",-6.85,590-18-1*0,,
"1,2-Butadiene",CH3CHCCH2 (g),162.55,590-19-2*0,,
"1,2-Butadiene","CH3CHCCH2 (cr,l)",138.87,590-19-2*500,,
"cis-1,2-Diiodoethene","CHICHI (g, cis)",209.27,590-26-1*0,,
"trans-1,2-Diiodoethene","CHICHI (g, trans)",207.78,590-27-2*0,,
Chloromethylium,[CH2Cl]+ (g),958.5,59000-00-9*0,,
Diacetylide,[CCCCH]- (g),466,59012-21-4*0,,
Iodobenzene,C6H5I (g),162.63,591-50-4*0,,
Iodobenzene,"C6H5I (cr,l)",113.8,591-50-4*500,,
"1,3-Butadien-2-ol",CH2C(OH)CHCH2 (g),-68.2,59120-04-6*0,,
"1,3-Butadien-2-ol","CH2C(OH)CHCH2 (g, s-trans)",-68.6,59120-04-6*1,,
"1,3-Butadien-2-ol","CH2C(OH)CHCH2 (g, s-trans, syn)",-70.3,59120-04-6*11,,
"1,3-Butadien-2-ol","CH2C(OH)CHCH2 (g, s-trans, anti)",-64.2,59120-04-6*12,,
"1,3-Butadien-2-ol","CH2C(OH)CHCH2 (g, s-cis)",-58.6,59120-04-6*2,,
"1,3-Butadien-2-ol","CH2C(OH)CHCH2 (g, s-cis, syn)",-59.1,59120-04-6*21,,
"1,3-Butadien-2-ol","CH2C(OH)CHCH2 (g, s-cis, anti)",-54.2,59120-04-6*22,,
Fluoromethane cation,[CH3F]+ (g),974.32,59122-96-2*0,,
"1,3-Butadiynyl anion",[CCCC]- (g),686.3,59158-53-1*0,,
"1,5-Hexadiene",CH2CHCH2CH2CHCH2 (g),83.92,592-42-7*0,,
"1,5-Hexadiene","CH2CHCH2CH2CHCH2 (cr,l)",54.55,592-42-7*500,,
1-Aminoethyl anion,[CH3CHNH2]- (g),157,59263-55-7*0,,
Fluoromethane,CH3F (g),-235.47,593-53-3*0,,
Fluoromethane,CH3F (l),-251.65,593-53-3*590,,
Vinyl bromide,CH2CHBr (g),74.02,593-60-2*0,,
Bromoacetylene,HCCBr (g),280.9,593-61-3*0,,
Chloroacetylene,HCCCl (g),230.21,593-63-5*0,,
Vinyl iodide,CH2CHI (g),130.79,593-66-8*0,,
Ethenamine,CH2CHNH2 (g),54.83,593-67-9*0,,
Chlorofluoromethane,CH2FCl (g),-263.63,593-70-4*0,,
Isocyanomethane,CH3NC (g),177.26,593-75-9*0,,
Isocyanomethane,"CH3NC (cr,l)",146.4,593-75-9*500,,
Methyl hypochlorite,CH3OCl (g),-63,593-78-2*0,,
"1,1-Dibromoethene",CH2CBr2 (g),110.2,593-92-0*0,,
Dibromophosgene,CBr2O (g),-113.86,593-95-3*0,,
Dibromophosgene,CBr2O (l),-143.98,593-95-3*590,,
Fluorochlorobromomethane,CHFClBr (g),-230.9,593-98-6*0,,
Oxomethaniminium,[NH2CO]+ (g),688.77,59348-22-0*0,,
Methylcyclopropane,CH3CH(CH2CH2) (g),24.2,594-11-6*0,,
Methylcyclopropane,CH3CH(CH2CH2) (l),1.91,594-11-6*590,,
Tribromochloromethane,CBr3Cl (g),63.9,594-15-0*0,,
Dichlorodibromomethane,CCl2Br2 (g),12.4,594-18-3*0,,
Dioxosilane cation,[SiO2]+ (g),946.2,59458-81-0*0,,
n-Propylide,[CH3CH2CH2]- (g),105.4,59513-13-2*0,,
Vinylacetylene cation,[CH2CHCCH]+ (g),1215.4,59699-48-8*0,,
Cyanic acid cation,[HOCN]+ (g),1133.2,59780-31-3*0,,
Tribromoethene,CHBrCBr2 (g),145,598-16-3*0,,
Dimethylketene,CH3C(CO)CH3 (g),-88.2,598-26-5*0,,
(E)-Diazene cation,"[HNNH]+ (g, trans)",1125.63,59952-06-6*0,,
Diethyl ether,CH3CH2OCH2CH3 (g),-250.2,60-29-7*0,,
Diethyl ether,"CH3CH2OCH2CH3 (cr,l)",-277.57,60-29-7*500,,
Acetamide,CH3C(O)NH2 (g),-237.14,60-35-5*0,,
Acetamide,"CH3C(O)NH2 (cr,l)",-315.89,60-35-5*500,,
Methylketene,CH3CHCO (g),-63.59,6004-44-0*0,,
Thiozone cation,[SSS]+ (g),1071.5,60063-56-1*0,,
Formamide enol,NHCHOH (g),-141.6,60100-09-6*0,,
Formamide enol,"NHCHOH (g, anti-syn)",-141.8,60100-09-6*1,,
Formamide enol,"NHCHOH (g, anti-anti)",-127.6,60100-09-6*2,,
Formamide enol,"NHCHOH (g, syn-anti)",-126.6,60100-09-6*3,,
Formamide enol,"NHCHOH (g, syn-syn)",-120.6,60100-09-6*4,,
Cyclobutenide,[CH2(CHCHCH)]- (g),307.9,60211-42-9*0,,
"1,2,3,5-Hexatetraene",CH2CCCHCHCH2 (g),380.4,60239-33-0*0,,
"1,2,3,5-Hexatetraene","CH2CCCHCHCH2 (g, trans)",380,60239-33-0*1,,
"1,2,3,5-Hexatetraene","CH2CCCHCHCH2 (g, cis)",389,60239-33-0*2,,
Chloromethide,[CH2Cl]- (g),53.1,60291-29-4*0,,
Acetaldehyde anion,[CH3CHO]- (g),-72.4,60427-04-5*0,,
Peroxyimidogen anion,[NOO]- (g),162.7,60488-31-5*0,,
Hydroxymethyliumylidene,[COH]+ (g),987.65,60528-75-8*0,,
1-Propenyl,"CH3CHCH (g, trans)",269.43,6067-68-1*1,,
1-Propenyl,"CH3CHCH (g, cis)",267.35,6067-68-1*2,,
Propadienylidene,CH2CC (g),555.59,60731-10-4*0,,
Propadienylidene,"CH2CC (g, triplet)",679.3,60731-10-4*1,,
Propadienylidene,"CH2CC (g, singlet)",555.59,60731-10-4*2,,
Propenediylidene,CHCHC (g),797.5,60731-11-5*0,,
Methoxymethyl anion,[CH3OCH2]- (g),10.4,61192-30-1*0,,
Dihydroxymethanide,[CH(OH)2]- (g),-202.4,61192-32-3*0,,
Dihydroxymethanide,"[CH(OH)2]- (g, syn-anti)",-201.3,61192-32-3*1,,
Dihydroxymethanide,"[CH(OH)2]- (g, syn-syn)",-203.2,61192-32-3*2,,
Dihydroxymethanide,"[CH(OH)2]- (g, anti-anti)",-187.5,61192-32-3*3,,
Propadienone,CH2CCO (g),130.58,61244-93-7*0,,
Thioformaldehyde cation,[CH2S]+ (g),1022.3,61356-81-8*0,,
Hydrodioxonitrate,[HN(O)O]- (g),-68.3,61508-71-2*0,,
Dimethyl carbonate,C(O)(OCH3)2 (g),-570.46,616-38-6*0,,
Dimethyl carbonate,"C(O)(OCH3)2 (g, cis-cis)",-570.58,616-38-6*1,,
Dimethyl carbonate,"C(O)(OCH3)2 (g, cis-trans)",-557.8,616-38-6*2,,
Dimethyl carbonate,"C(O)(OCH3)2 (cr,l)",-608.59,616-38-6*500,,
Propyn-1-ol,CH3CCOH (g),57.4,6175-54-8*0,,
"1,3,5-Hexatriyne cation",[HCCCCCCH]+ (g),1605.5,61866-06-6*0,,
Aniline,C6H5NH2 (g),86.82,62-53-3*0,,
Aniline,"C6H5NH2 (cr,l)",31.03,62-53-3*500,,
m-Tolualdehyde,"CH3C6H4C(O)H (g, meta)",-71.3,620-23-5*0,,
m-Tolualdehyde,"CH3C6H4C(O)H (cr, l, meta)",-125,620-23-5*500,,
"1,2,3-Pentatriene",CH2CCCHCH3 (g),290.4,62018-46-6*0,,
Formyl fluoride,[FCO]- (g),-403.7,62227-71-8*0,,
"1,2-Dibromoacetylene",BrCCBr (g),335.6,624-61-3*0,,
trans-2-Butene,"CH3CHCHCH3 (g, trans)",-10.89,624-64-6*0,,
Propargyl chloride,HCCCH2Cl (g),180.8,624-65-7*0,,
2-Propynal,CHCCHO (g),133.35,624-67-9*0,,
"1,2-Difluoroethane",CH2FCH2F (g),-447.81,624-72-6*0,,
"1,2-Diiodoethane",CH2ICH2I (g),73.18,624-73-7*0,,
"1,2-Diiodoethane","CH2ICH2I (cr,l)",9.31,624-73-7*500,,
"1,2-Diiodoacetylene",ICCI (g),416.8,624-74-8*0,,
2-Iodoethanol,ICH2CH2OH (g),-150.1,624-76-0*0,,
2-Iodoethanol,ICH2CH2OH (l),-207.2,624-76-0*590,,
N-Methylethanamine,CH3CH2NHCH3 (g),-45.6,624-78-2*0,,
N-Methylethanamine,"CH3CH2NHCH3 (cr,l)",-74.9,624-78-2*500,,
Methyl nitrite,CH3ONO (g),-64.98,624-91-9*0,,
Methyl nitrite,"CH3ONO (g, trans)",-63.2,624-91-9*1,,
Methyl nitrite,"CH3ONO (g, cis)",-66.1,624-91-9*2,,
Methyl nitrite,"CH3ONO (cr,l)",-87.55,624-91-9*500,,
Cyanoethynyl,CCCN (g),722.2,62435-43-2*0,,
Mercaptooxy,HSO (g),-21.73,62470-71-7*0,,
Cyanic fluoride cation,[FCN]+ (g),1294.6,62532-69-8*0,,
Sulfenic acid,HSOH (g),-114.32,62607-44-7*0,,
Hydroxylamine cation,[NH2OH]+ (g),847.9,62675-55-2*0,,
1-Methylene-2-propenylium,[CH2CHCCH2]+ (g),1049.4,62698-26-4*0,,
1-Methylene-2-propenylium,"[CH2CHCCH2]+ (g, triplet)",1246.7,62698-26-4*1,,
1-Methylene-2-propenylium,"[CH2CHCCH2]+ (g, singlet)",1049.4,62698-26-4*2,,
"1,5-Hexadiyne",HCCCH2CH2CCH (g),421.2,628-16-0*0,,
"1,5-Hexadiyne","HCCCH2CH2CCH (cr,l)",386,628-16-0*500,,
Cycloheptene,"CH2(CHCHCH2CH2CH2CH2) (g, cis)",-8.66,628-92-2*0,,
Cycloheptene,"CH2(CHCHCH2CH2CH2CH2) (cr,l)",-46.2,628-92-2*500,,
Sulfeno,HOS (g),-5.18,62803-12-7*0,,
Tetrafluorosilane cation,[SiF4]+ (g),-142.4,62859-94-3*0,,
Carbon monoxide,CO (g),-110.519,630-08-0*0,,
Carbon monoxide,"CO (g, triplet)",469.29,630-08-0*1,,
Carbon monoxide,"CO (g, singlet)",-110.519,630-08-0*2,,
"1,1,1,2-Tetrachloroethane",CH2ClCCl3 (g),-152.9,630-20-6*0,,
"1,1,1,2-Tetrachloroethane","CH2ClCCl3 (cr,l)",-193.4,630-20-6*500,,
Hydrochlorate ion,[HCl]- (g),-24.2,63099-75-2*0,,
Tetraoxodinitrate anion,[O2NNO2]- (g),-187.8,63552-02-3*0,,
Oxoammoniumyl,[HNO]+ (g),1089.57,63559-87-5*0,,
Hydroxyaminiumyl,[NOH]+ (g),1158.2,63559-88-6*0,,
Hydroxyoxomethylium,[HOCO]+ (g),597.62,638-71-1*0,,
1-Hydrazinylium-1-yl,[NNH2]+ (g),1136.5,63986-30-1*0,,
Ethanol,CH3CH2OH (g),-234.9,64-17-5*0,,
Ethanol,"CH3CH2OH (cr,l)",-277.36,64-17-5*500,,
Formic acid,HC(O)OH (g),-378.28,64-18-6*0,,
Formic acid,"HC(O)OH (g, syn)",-378.3,64-18-6*1,,
Formic acid,"HC(O)OH (aq, undissoc)",-425.35,64-18-6*1000,,
Formic acid,"HC(O)OH (g, anti)",-361.76,64-18-6*2,,
Formic acid,"HC(O)OH (cr,l)",-424.64,64-18-6*500,,
Formic acid,HC(O)OH (aq),-425.45,64-18-6*800,,
Formic acid,"HC(O)OH (aq, 1 H2O)",-425.4,64-18-6*801,,
Formic acid,"HC(O)OH (aq, 1.5 H2O)",-425.5,64-18-6*802,,
Formic acid,"HC(O)OH (aq, 2 H2O)",-425.47,64-18-6*803,,
Formic acid,"HC(O)OH (aq, 2.5 H2O)",-425.43,64-18-6*804,,
Formic acid,"HC(O)OH (aq, 3 H2O)",-425.39,64-18-6*805,,
Formic acid,"HC(O)OH (aq, 4 H2O)",-425.33,64-18-6*807,,
Formic acid,"HC(O)OH (aq, 5 H2O)",-425.27,64-18-6*809,,
Formic acid,"HC(O)OH (aq, 6 H2O)",-425.23,64-18-6*811,,
Formic acid,"HC(O)OH (aq, 7 H2O)",-425.2,64-18-6*812,,
Formic acid,"HC(O)OH (aq, 8 H2O)",-425.18,64-18-6*813,,
Formic acid,"HC(O)OH (aq, 9 H2O)",-425.17,64-18-6*814,,
Formic acid,"HC(O)OH (aq, 10 H2O)",-425.16,64-18-6*815,,
Formic acid,"HC(O)OH (aq, 12 H2O)",-425.16,64-18-6*816,,
Formic acid,"HC(O)OH (aq, 15 H2O)",-425.16,64-18-6*817,,
Formic acid,"HC(O)OH (aq, 20 H2O)",-425.16,64-18-6*818,,
Formic acid,"HC(O)OH (aq, 25 H2O)",-425.17,64-18-6*819,,
Formic acid,"HC(O)OH (aq, 30 H2O)",-425.18,64-18-6*820,,
Formic acid,"HC(O)OH (aq, 40 H2O)",-425.2,64-18-6*821,,
Formic acid,"HC(O)OH (aq, 50 H2O)",-425.21,64-18-6*822,,
Formic acid,"HC(O)OH (aq, 75 H2O)",-425.24,64-18-6*825,,
Formic acid,"HC(O)OH (aq, 100 H2O)",-425.27,64-18-6*828,,
Formic acid,"HC(O)OH (aq, 200 H2O)",-425.3,64-18-6*830,,
Formic acid,"HC(O)OH (aq, 300 H2O)",-425.31,64-18-6*831,,
Formic acid,"HC(O)OH (aq, 400 H2O)",-425.31,64-18-6*832,,
Formic acid,"HC(O)OH (aq, 500 H2O)",-425.32,64-18-6*833,,
Formic acid,"HC(O)OH (aq, 600 H2O)",-425.32,64-18-6*834,,
Formic acid,"HC(O)OH (aq, 700 H2O)",-425.32,64-18-6*835,,
Formic acid,"HC(O)OH (aq, 800 H2O)",-425.32,64-18-6*837,,
Formic acid,"HC(O)OH (aq, 900 H2O)",-425.33,64-18-6*838,,
Formic acid,"HC(O)OH (aq, 1000 H2O)",-425.33,64-18-6*839,,
Formic acid,"HC(O)OH (aq, 2000 H2O)",-425.33,64-18-6*841,,
Formic acid,"HC(O)OH (aq, 5000 H2O)",-425.34,64-18-6*844,,
Formic acid,"HC(O)OH (aq, 10000 H2O)",-425.34,64-18-6*850,,
Formic acid,"HC(O)OH (aq, 20000 H2O)",-425.35,64-18-6*852,,
Formic acid,"HC(O)OH (aq, 50000 H2O)",-425.37,64-18-6*855,,
Formic acid,"HC(O)OH (aq, 100000 H2O)",-425.39,64-18-6*861,,
Formic acid,"HC(O)OH (aq, 55.51 H2O)",-425.22,64-18-6*891,,
Formic acid,"HC(O)OH (aq, 111 H2O)",-425.27,64-18-6*892,,
Formic acid,"HC(O)OH (aq, 555.1 H2O)",-425.32,64-18-6*895,,
Formic acid,"HC(O)OH (aq, 0.5 H2O)",-425.13,64-18-6*923,,
Formic acid,"HC(O)OH (aq, 0.25 H2O)",-424.91,64-18-6*924,,
Acetic acid,CH3C(O)OH (g),-432.6,64-19-7*0,,
